is_sarcastic,title,article_link,publishdate
1,Mass Shootings Planned Across The World To Celebrate 4th of July,https://www.burrardstreetjournal.com/mass-shootings-planned-across-world-celebrate-4th-july/,2016-07-04T11:02:37+00:00
1,Euro 2016 Cancelled As England Bring Only Ball Home With Them,https://www.burrardstreetjournal.com/euro-2016-cancelled-england-bring-ball-home/,2016-07-03T00:27:40+00:00
1,"Facebook-less Dad Who Received No Gift, Ecstatic About Son’s Father’s Day Status",https://www.burrardstreetjournal.com/facebook-less-dad-received-no-gift-ecstatic-sons-fathers-day-status/,2016-06-19T12:42:52+00:00
1,Riot Planned For Downtown Vancouver To Commemorate 2011 Stanley Cup Riot’s 5-Year Anniversary,https://www.burrardstreetjournal.com/riot-planned-for-downtown-vancouver/,2016-06-17T17:00:38+00:00
1,NRA Demands Obama Use Executive Action To Ban Gay Nightclubs,https://www.burrardstreetjournal.com/nra-demand-obama-use-executive-action-ban-gay-nightclubs/,2016-06-13T16:26:15+00:00
1,Donald Trump Claims He Will “Buy Canada” if Clinton Gets Elected,https://www.burrardstreetjournal.com/donald-trump-claims-he-will-buy-canada/,2016-06-11T12:04:26+00:00
1,Even Nani Shocked By Rumours Of Man Utd Return,https://www.burrardstreetjournal.com/even-nani-shocked-by-rumours-of-man-utd-return/,2016-06-11T02:26:34+00:00
1,HIMYM Movie Officially Confirmed: “How I Resurrected Your Mother”,https://www.burrardstreetjournal.com/himym-movie-officially-confirmed/,2016-06-10T16:03:41+00:00
1,Jack Grealish Admits He Faces The “Hardest Decision” Of His Life Ahead Of Euro 2016,https://www.burrardstreetjournal.com/jack-grealish-admits-he-faces-the-hardest-decision-of-his-life-ahead-of-euro-2016/,2016-06-09T11:45:03+00:00
1,Chelsea Could Sue FIFA To Buy Player They Already Have Out On Loan,https://www.burrardstreetjournal.com/chelsea-seek-special-dispensation-fifa-buy-player-already-loan/,2016-06-07T23:48:41+00:00
1,Mayor Robertson Admits To Sleeping In His Office As Vancouver Housing Crisis Worsens,https://www.burrardstreetjournal.com/vancouver-housing-crisis-worsens-as-mayor-sleeps-in-office/,2016-06-07T16:54:28+00:00
1,Petition To Lock Boy’s Parents In Cincinnati Zoo’s Gorilla Enclosure Attracts Ten Million Signatures,https://www.burrardstreetjournal.com/petition-to-lock-boys-parents-in-cincinnati-zoo/,2016-06-01T16:37:16+00:00
1,Donald Trump & Conor McGregor To Wrestle At WWE Battleground,https://www.burrardstreetjournal.com/trump-v-mcgregor-confirmed-for-wwe-battleground/,2016-05-26T16:11:30+00:00
1,READ: Meet The Young Irish Family Forced To Sleep On Vancouver Streets,https://www.burrardstreetjournal.com/the-young-irish-family-forced-to-sleep-on-vancouver-streets/,2016-05-25T16:06:23+00:00
1,"“Bridal Yoga Pants The NEW Wedding Dress,” Claim Lululemon At Unveiling",https://www.burrardstreetjournal.com/lululemon-unveils-new-bridal-yoga-pants-line/,2016-05-23T11:49:14+00:00
1,"Doctors “Worried” For Rafa Benitez’s Mental Health, As He Considers Newcastle Offer",https://www.burrardstreetjournal.com/doctors-worried-for-rafa-benitezs-mental-health-considers-newcastle-offer/,2016-05-22T02:43:36+00:00
1,Mourinho Latest: Helicopter Spotted At Juan Mata’s House As Tearful Herrera Waves Him Off,https://www.burrardstreetjournal.com/helicopter-spotted-at-juan-matas-house-mourinho-latest-news/,2016-05-22T01:43:42+00:00
1,Ched Evans Relieved To Be Downgraded From “Convicted Rapist” To “Alleged Rapist”,https://www.burrardstreetjournal.com/ched-evans-relieved-to-be-downgraded-from-convicted-rapist/,2016-05-20T23:27:51+00:00
1,House of Commons In Shock As Ruth Ellen Brosseau Quits NDP To Pursue Soccer Career,https://www.burrardstreetjournal.com/ruth-ellen-brosseau-quits-ndp-party/,2016-05-20T15:38:22+00:00
1,Justin Trudeau Facing Criminal Charges Following “Vicious Assault” On “Lucky to Be Alive” NDP MP,https://www.burrardstreetjournal.com/justin-trudeau-to-face-criminal-charges/,2016-05-19T16:14:56+00:00
1,"Sir Louis Van Gaal Should Be Knighted For Meeting Man United’s “Crazy Expectations”, He Claims",https://www.burrardstreetjournal.com/louis-van-gaal-claims-he-should-be-knighted/,2016-05-19T01:58:35+00:00
1,UEFA Bans Liverpool From Europa League; Reinstates Man Utd,https://www.burrardstreetjournal.com/uefa-bans-liverpool-europa-league-reinstates-man-utd/,2016-05-17T23:31:37+00:00
1,God Shocked By Leicester City Title: “I Honestly Didn’t Think This Was Possible”,https://www.burrardstreetjournal.com/god-shocked-leicester-city-title-honestly-didnt-think-possible/,2016-05-03T23:04:01+00:00
1,"Trump Blames Canada For Bad U.S. Economy, Demands ‘They Get Their Own Currency’",https://www.burrardstreetjournal.com/trump-canadian-dollar-criticism-sparks-debate/,2016-04-21T15:33:31+00:00
1,Justin Trudeau Confirmed As Guest of Honour At 420 Vancouver,https://www.burrardstreetjournal.com/justin-trudeau-confirmed-as-guest-of-honour-420-vancouver/,2016-04-19T17:40:59+00:00
1,Sarah Palin Allegedly Strings Multiple Words Together To Form Coherent Sentence,https://www.burrardstreetjournal.com/sarah-palin-strings-multiple-words-together-form-coherent-sentence/,2016-04-12T17:45:11+00:00
1,WATCH: Ted Cruz makes astonishing accusation about Donald Trump’s sex life,https://www.burrardstreetjournal.com/watch-ted-cruz-makes-astonishing-accusation-donald-trumps-sex-life/,2016-04-09T11:13:35+00:00
1,United Nations To Try Turning America Off And On Again,https://www.burrardstreetjournal.com/united-nations-to-try-turning-america-off-and-on-again/,2016-04-08T15:59:09+00:00
1,Secret Donald Trump TED Talk Receives Standing Ovation in Vancouver,https://www.burrardstreetjournal.com/donald-trumps-ted-talk-receives-standing-ovation-in-vancouver/,2016-04-06T14:11:57+00:00
1,"Aston Villa Players Ignoring Endless Transfer Speculation, To Focus Solely On Relegation",https://www.burrardstreetjournal.com/aston-villa-players-ignoring-transfer-speculation-focus-solely-relegation/,2016-04-06T13:21:39+00:00
1,Birdie Sanders Assassinated; Found Dead Outside Front Door Of White House,https://www.burrardstreetjournal.com/birdie-sanders-assassinated-outside-white-house/,2016-04-02T10:59:07+00:00
1,New Study Claims 1 in 5 Adults Will Be Obese By 2025,https://www.burrardstreetjournal.com/new-study-claims-one-in-five-adults-will-be-obese-by-2025/,2016-04-01T10:52:48+00:00
1,VIDEO: Donald Trump warns Americans about dangers of moving to Canada,https://www.burrardstreetjournal.com/donald-trump-warns-americans-about-dangers-of-moving-to-canada/,2016-03-27T13:03:39+00:00
1,‘What’s So F**king Good About It?’ Jesus Christ Hits Out At Good Friday,https://www.burrardstreetjournal.com/jesus-christ-attacks-good-friday/,2016-03-25T12:08:57+00:00
1,"35-year-old Argentinian Man Found Alive By Police, After Disappearing Sunday",https://www.burrardstreetjournal.com/35-year-old-argentinian-man-found-alive-by-police-disappearing-sunday/,2016-03-24T05:37:21+00:00
1,GOP Website Declares Donald Trump Election Winner Hours Before Polls Close,https://www.burrardstreetjournal.com/gop-website-declares-donald-trump-election-winner/,2016-11-08T10:56:26+00:00
1,FBI Director James Comey To Live Tweet Election Day ‘In Case Anything Comes Up’,https://www.burrardstreetjournal.com/fbi-director-james-comey-to-live-tweet-election-day/,2016-11-08T06:14:55+00:00
1,Trump Tells Supporters To Only Use Ask Jeeves In Future: “He’s the only one I trust.”,https://www.burrardstreetjournal.com/trump-ask-jeeves-better-than-google/,2016-11-07T14:49:35+00:00
1,Hillary Clinton Attends Halloween Party In ‘Sexy Donald Trump’ Costume,https://www.burrardstreetjournal.com/hillary-clinton-trump-costume-at-halloween-party/,2016-11-02T14:13:30+00:00
1,Leaked Emails Reveal Trump Contacted Lance Armstrong For Advice On Space Program,https://www.burrardstreetjournal.com/trump-contacted-lance-armstrong-advice-space-program/,2016-10-24T13:15:46+00:00
1,Football Manager 2017 Starting Budgets For Premier League teams,https://www.burrardstreetjournal.com/football-manager-2017-starting-budgets/,2016-10-19T00:16:37+00:00
1,Trump Claims Not Deporting Obamas Under Muslim Ban Would Be ‘Discriminatory’,https://www.burrardstreetjournal.com/trump-deporting-obamas-must-happen/,2016-10-14T14:46:29+00:00
1,Vancouver Police Warn Steam Clock May Never Be Targeted By Terrorists,https://www.burrardstreetjournal.com/vpd-steam-clock-terrorist-attack-unlikely/,2016-10-05T14:15:26+00:00
1,Prince George In ‘Stable Condition’ In Hospital After ‘Accidental Collision’ With Justin Trudeau’s Elbow,https://www.burrardstreetjournal.com/prince-george-justin-trudeau-collision-hospitalizes-toddler/,2016-09-29T15:14:23+00:00
1,Trump Hires Monica Lewinsky As Advisor to Presidential Campaign,https://www.burrardstreetjournal.com/trump-hires-monica-lewinsky-as-advisor-to-presidential-campaign/,2016-09-26T12:59:09+00:00
1,"Statue Of Ryan Reynolds To Be Built In Vancouver, Mayor Robertson Confirms",https://www.burrardstreetjournal.com/statue-of-ryan-reynolds-to-be-built-in-vancouver/,2016-02-21T13:12:20+00:00
1,Man Utd Fans Graciously Accept They’re No Longer Manchester’s Biggest Club,https://www.burrardstreetjournal.com/man-utd-fans-graciously-accept-theyre-not-manchesters-biggest-club/,2016-02-21T12:17:02+00:00
1,"Canadian Man Who “Forgot” To Say Sorry, Turns Himself In To Police",https://www.burrardstreetjournal.com/canadian-man-turns-self-into-police-for-forgetting-to-say-sorry/,2016-02-20T12:46:02+00:00
1,Shrewsbury Town Manager Insists “Favourites Tag” Will Not Affect Players Against Man United,https://www.burrardstreetjournal.com/shrewsbury-town-manager-insists-favourites-tag-will-not-affect-players-man-united/,2016-02-19T12:32:30+00:00
1,“Pro-Rape Rally Is Definitely Still Cancelled” Insists Return Of Kings Leader,https://www.burrardstreetjournal.com/pro-rape-rally-definitely-still-cancelled-insists-return-kings-leader/,2016-02-06T12:22:04+00:00
1,Local Rapist Desperately Searching For Something Else To Do On Saturday,https://www.burrardstreetjournal.com/local-rapist-desperately-searching-for-something-else-to-do-saturday/,2016-02-05T13:05:50+00:00
1,"Bill Cosby Brands Return Of Kings Pro-Rape Rallies, “Disgusting”",https://www.burrardstreetjournal.com/bill-cosby-brands-return-kings-pro-rape-rallies-disgusting/,2016-02-04T19:06:35+00:00
1,Donald Trump To Ban Canadians From Entering U.S.,https://www.burrardstreetjournal.com/trump-to-ban-canadians-from-entering-u-s/,2016-01-30T13:21:20+00:00
1,The Sun Announces “Landmark Decision” To Cease Fabricating News,https://www.burrardstreetjournal.com/sun-announces-landmark-decision-to-cease-fabricating-news/,2016-01-27T01:36:06+00:00
1,Idiot Endorses Bigger Idiot,https://www.burrardstreetjournal.com/idiot-endorses-bigger-idiot/,2016-01-24T11:55:17+00:00
1,Making a Murderer Creators to film Ched Evans Documentary,https://www.burrardstreetjournal.com/making-a-murderer-creators-film-ched-evans-documentary/,2016-01-24T03:17:22+00:00
1,New Vancouver Breakfast Cafe Proudly Boasts City’s Longest Lineup,https://www.burrardstreetjournal.com/new-vancouver-breakfast-cafe-boasts-cities-longest-line/,2016-01-23T11:30:54+00:00
1,“Absolutely Thrilled” Glazer Family Offer Louis Van Gaal “Job For life.”,https://www.burrardstreetjournal.com/absolutely-thrilled-glazer-family-offer-louis-van-gaal-job-life/,2016-01-19T11:19:57+00:00
1,American Tourist ‘Shocked’ To Discover Canada Has Its ‘Own Currency’,https://www.burrardstreetjournal.com/police-called-american-tourist-shocked-discover-canada-currency/,2016-01-16T12:33:25+00:00
1,Manchester Police Call “Jobless Drifter” Spotted Circling Old Trafford “Relatively Harmless”,https://www.burrardstreetjournal.com/manchester-police-call-jobless-drifter-spotted-circling-old-trafford-relatively-harmless/,2016-01-15T12:29:27+00:00
1,Widespread shock as Rafa Benitez is sacked by Real Madrid,https://www.burrardstreetjournal.com/widespread-shock-rafa-benitez-sacked-real-madrid/,2016-01-04T13:07:01+00:00
1,Klopp hits back at Allardyce’s “soft” comment: “I just had a little too much to drink”,https://www.burrardstreetjournal.com/klopp-hits-back-at-allardyces-soft-comment-i-just-had-a-little-too-much-to-drink/,2016-01-01T11:15:23+00:00
1,Donald Trump: “Syrian refugees to blame for Vancouver earthquake”,https://www.burrardstreetjournal.com/donald-trump-blames-syrian-refugees-for-vancouver-earthquake/,2015-12-30T15:47:46+00:00
1,Giggs’ family Christmas cancelled for 4th year in a row,https://www.burrardstreetjournal.com/giggs-family-christmas-cancelled-for-4th-year-in-a-row/,2015-12-25T15:46:12+00:00
1,Memphis Depay gives up Number 7 shirt due to “intense pressure”,https://www.burrardstreetjournal.com/memphis-depay-gives-number-7-shirt-due-intense-pressure/,2015-12-10T11:48:50+00:00
1,Vancouver Steam Clock Voted World’s Worst Tourist Attraction For Record 10th Year,https://www.burrardstreetjournal.com/vancouver-steam-clock-voted-worst-tourist-attraction-again/,2015-12-09T18:35:57+00:00
1,Van Gaal promises fans to not take Europa League seriously,https://www.burrardstreetjournal.com/van-gaal-promises-fans-not-take-europa-league-seriously/,2015-12-09T00:03:44+00:00
1,Leicester City signs new contract extension with Jamie Vardy,https://www.burrardstreetjournal.com/leicester-city-signs-new-contract-extension-jamie-vardy/,2015-11-29T04:13:12+00:00
1,Robbie Brady mocks Scotland: “Guess they’ll be Home Alone this summer”.,https://www.burrardstreetjournal.com/robbie-brady-mocks-scotland-guess-theyll-be-home-alone-this-summer/,2015-11-17T00:17:59+00:00
1,FAI to hire fog machines for Ireland’s return leg against Bosnia,https://www.burrardstreetjournal.com/fai-to-hire-fog-machines-for-irelands-return-leg-against-bosnia/,2015-11-13T14:59:50+00:00
1,Donald Trump accuses Hillary Clinton of “sleeping her way to the top”.,https://www.burrardstreetjournal.com/donald-trump-accuses-hillary-clinton-of-sleeping-her-way-to-the-top/,2015-11-10T18:34:30+00:00
1,MLS deny they’re “in discussions” to remove Canadian teams from league.,https://www.burrardstreetjournal.com/mls-deny-theyre-in-discussions-to-remove-canadian-teams-from-league/,2015-11-09T17:03:48+00:00
1,Football Manager 2016 free players,https://www.burrardstreetjournal.com/football-manager-2016-free-players/,2015-11-09T12:26:45+00:00
1,Mysterious Yellow Disk Spotted Hovering Over Vancouver,https://www.burrardstreetjournal.com/yellow-disk-spotted-hovering-over-vancouver-heat/,2016-08-18T16:50:14+00:00
1,Trump Claims He Could Have Founded A Much Better Terrorist Group Than Obama,https://www.burrardstreetjournal.com/trump-obama-founded-better-terrorist-group/,2016-08-14T12:42:39+00:00
1,Paul Pogba Confident He’s The Man To Finally Replace Jonny Evans,https://www.burrardstreetjournal.com/pogba-jonny-evans-replacement/,2016-08-09T08:09:44+00:00
1,Obama Declares His Family Will Move To Canada If Trump Is Elected,https://www.burrardstreetjournal.com/obama-moving-to-canada/,2016-08-05T14:51:41+00:00
1,Vancouver’s First Rat Café To Open Next Weekend,https://www.burrardstreetjournal.com/vancouver-rat-cafe-to-open/,2016-08-04T14:14:39+00:00
1,Mino Raiola Blasts Media “Assumptions” As Pogba Dyes Pubic Hair Red,https://www.burrardstreetjournal.com/mino-raiola-comments-on-pogba-pubic-hair/,2016-08-04T10:33:21+00:00
1,Trump Claims America Should Never Have Given Canada Its Independence,https://www.burrardstreetjournal.com/trump-canada-independence-was-mistake/,2016-07-29T15:15:04+00:00
1,"President Obama Begins DNC Speech By Chanting “4 More Years, 4 More Years”",https://www.burrardstreetjournal.com/obama-dnc-speech-four-more-years/,2016-07-27T19:36:59+00:00
1,Raheem Sterling “Absolutely Shocked” To Find Himself In Pokemon Go,https://www.burrardstreetjournal.com/raheem-sterling-pokemon-go-appearance/,2016-07-27T01:02:21+00:00
1,"Donald Trump just named his most inspiring person ever, and the answer won’t surprise you…",https://www.burrardstreetjournal.com/donald-trump-names-most-inspiring-person/,2016-07-26T16:32:16+00:00
1,"Martin O’Neill to Joachim Löw: “Why the Long face, Jogi?”",https://www.burrardstreetjournal.com/martin-oneill-to-joachim-low-why-the-long-face-jogi/,2015-10-09T00:16:47+00:00
1,Football Manager 2016 Latest News,https://www.burrardstreetjournal.com/football-manager-2016-latest-news/,2015-10-05T23:28:28+00:00
1,FAI Under-21 Player of the Year Award For Sale on Ebay,https://www.burrardstreetjournal.com/fai-under-21-player-of-the-year-award-for-sale-on-ebay/,2015-10-05T10:46:25+00:00
1,Jack Grealish’s future: The Next 10 Years,https://www.burrardstreetjournal.com/jack-grealishs-future-the-next-10-years/,2015-10-01T09:53:59+00:00
1,Jack Grealish speaks about decision: “England are the lesser of two evils.”,https://www.burrardstreetjournal.com/jack-grealish-speaks-about-decision-england-are-the-lesser-of-two-evils/,2015-09-30T10:42:14+00:00
1,Ashley Cole set to complete move to Manchester United.,https://www.burrardstreetjournal.com/ashley-cole-set-to-complete-move-to-manchester-united/,2015-09-21T11:04:15+00:00
1,Diego Costa Receives Annual Match! Magazine’s ‘Biggest Asshole in Football’ Award,https://www.burrardstreetjournal.com/diego-costa-receives-annual-match-magazines-biggest-asshole-in-football-award/,2015-09-20T10:05:58+00:00
1,Shaw to have leg amputated; may not be fit for Euros,https://www.burrardstreetjournal.com/shaw-to-have-leg-amputated-may-not-be-fit-for-euros/,2015-09-17T09:18:45+00:00
1,Emotional President Obama Wishes Luke Shaw a Speedy Recovery,https://www.burrardstreetjournal.com/emotional-president-obama-wishes-luke-shaw-a-speedy-recovery/,2015-09-16T09:38:19+00:00
1,Arsene Wenger handed 10-match-ban for indecent exposure against Stoke.,https://www.burrardstreetjournal.com/arsene-wenger-handed-10-match-ban-for-indecent-exposure-against-stoke/,2015-09-14T09:50:22+00:00
1,"Chelsea to rescue 1,000 Syrian refugees, and immediately “rehome” them to other clubs.",https://www.burrardstreetjournal.com/chelsea-to-rescue-1000-syrian-refugees-and-immediately-rehome-them-to-other-clubs/,2015-09-13T11:45:16+00:00
1,Health Canada declare Tayto and Lucozade a serious risk to public health,https://www.burrardstreetjournal.com/health-canada-declare-tayto-lucozade-serious-risk-public-health/,2015-09-11T10:57:19+00:00
1,Sir Bobby Charlton hits out at Wayne Rooney’s Goalscoring Record,https://www.burrardstreetjournal.com/sir-bobby-charlton-hits-out-at-wayne-rooneys-goalscoring-record/,2015-09-09T09:31:30+00:00
1,"Confusion at UEFA, as New Poll Reveals ARSENAL are Favourites to Win Euro 2016.",https://www.burrardstreetjournal.com/confusion-at-uefa-as-new-poll-reveals-arsenal-are-favourites-to-win-euro-2016/,2015-09-08T10:41:38+00:00
1,Euro 2016 Cancelled As England Bring Only Ball Home With Them,https://www.burrardstreetjournal.com/euro-2016-cancelled-england-bring-ball-home/,2016-07-03T00:27:40+00:00
1,"Facebook-less Dad Who Received No Gift, Ecstatic About Son’s Father’s Day Status",https://www.burrardstreetjournal.com/facebook-less-dad-received-no-gift-ecstatic-sons-fathers-day-status/,2016-06-19T12:42:52+00:00
1,Riot Planned For Downtown Vancouver To Commemorate 2011 Stanley Cup Riot’s 5-Year Anniversary,https://www.burrardstreetjournal.com/riot-planned-for-downtown-vancouver/,2016-06-17T17:00:38+00:00
1,NRA Demands Obama Use Executive Action To Ban Gay Nightclubs,https://www.burrardstreetjournal.com/nra-demand-obama-use-executive-action-ban-gay-nightclubs/,2016-06-13T16:26:15+00:00
1,Donald Trump Claims He Will “Buy Canada” if Clinton Gets Elected,https://www.burrardstreetjournal.com/donald-trump-claims-he-will-buy-canada/,2016-06-11T12:04:26+00:00
1,Even Nani Shocked By Rumours Of Man Utd Return,https://www.burrardstreetjournal.com/even-nani-shocked-by-rumours-of-man-utd-return/,2016-06-11T02:26:34+00:00
1,HIMYM Movie Officially Confirmed: “How I Resurrected Your Mother”,https://www.burrardstreetjournal.com/himym-movie-officially-confirmed/,2016-06-10T16:03:41+00:00
1,Jack Grealish Admits He Faces The “Hardest Decision” Of His Life Ahead Of Euro 2016,https://www.burrardstreetjournal.com/jack-grealish-admits-he-faces-the-hardest-decision-of-his-life-ahead-of-euro-2016/,2016-06-09T11:45:03+00:00
1,Chelsea Could Sue FIFA To Buy Player They Already Have Out On Loan,https://www.burrardstreetjournal.com/chelsea-seek-special-dispensation-fifa-buy-player-already-loan/,2016-06-07T23:48:41+00:00
1,Mayor Robertson Admits To Sleeping In His Office As Vancouver Housing Crisis Worsens,https://www.burrardstreetjournal.com/vancouver-housing-crisis-worsens-as-mayor-sleeps-in-office/,2016-06-07T16:54:28+00:00
1,Jared Fogle: “Subway not to blame for paedophilia; attractive children the problem.,https://www.burrardstreetjournal.com/jared-fogle-subway-not-blame-paedophilia-attractive-children-problem/,2015-08-19T13:38:17+00:00
1,ISRAEL GOES ON THE OFFENSIVE WITH NEW REVERSE PSYCHOLOGY STRATEGY,https://www.burrardstreetjournal.com/israel-goes-on-the-offensive-with-new-reverse-psychology-strategy/,2015-08-17T11:57:42+00:00
1,Women to be banned from football.,https://www.burrardstreetjournal.com/women-to-be-banned-from-football/,2015-08-17T11:41:51+00:00
1,“Mysterious Map Found at Malaysian Airlines Crash Site”,https://www.burrardstreetjournal.com/mysterious-map-found-at-malaysian-airlines-crash-site/,2015-08-15T14:40:54+00:00
1,Satire Football News Website Begs FIFA to Keep Blatter and sues FIFA,https://www.burrardstreetjournal.com/satire-football-news-website-begs-fifa-to-keep-blatter/,2015-08-14T01:16:56+00:00
1,Xherdan Shaqiri on Stoke move: “It’s like the fat ugly girl you meet outside the chipper at 4am on a Saturday night.”,https://www.burrardstreetjournal.com/xherdan-shaqiri-on-stoke-move-stoke-city-is-like-the-fat-fat-ugly-girl-you-meet-outside-the-chipper-at-4am-on-a-saturday-night/,2015-08-11T23:26:42+00:00
1,DSM-V ANNOUNCES NEW MENTAL ILLNESS,https://www.burrardstreetjournal.com/dsm-v-announces-new-mental-illness/,2015-08-11T01:45:52+00:00
1,"Brazilian striker HULK, suing Marvel",https://www.burrardstreetjournal.com/brazilian-striker-hulk-suing-marvel/,2015-08-11T00:17:18+00:00
1,"Adam Johnson Set To Move To Swiss Club, Young Boys.",https://www.burrardstreetjournal.com/adam-johnson-set-move-swiss-club-young-boys/,2015-08-09T00:00:07+00:00
1,Local “Devil’s Advocate” Terrified as he Realizes Donald Trump Might Actually Have Chance of Winning,https://www.burrardstreetjournal.com/local-devils-advocate-terrified-realizes-donald-trump-might-actually-chance-winning/,2015-08-08T00:29:57+00:00
1,Emmanuel Adebayor turns down Villa move…. as his heart is set on Gunners return,https://www.burrardstreetjournal.com/emmanuel-adebayor-turns-down-villa-move-as-his-heart-is-set-on-gunners-return/,2015-08-08T00:13:49+00:00
1,New International Rules series announced between Ireland and Canada.,https://www.burrardstreetjournal.com/new-international-rules-series-announced-between-ireland-and-canada/,2015-08-06T09:58:09+00:00
1,ON THIS DAY… IN THE FUTURE,https://www.burrardstreetjournal.com/on-this-day-in-the-future/,2015-08-05T14:32:15+00:00
1,Miss Piggy Denies Split from Kermit is Due to his New Islamic Beliefs,https://www.burrardstreetjournal.com/kermit-the-frog-and-miss-piggy-split-due-to-kermits-islamic-beliefs/,2015-08-05T10:45:56+00:00
1,UEFA Bans Liverpool From Europa League; Reinstates Man Utd,https://www.burrardstreetjournal.com/uefa-bans-liverpool-europa-league-reinstates-man-utd/,2016-05-17T23:31:37+00:00
1,God Shocked By Leicester City Title: “I Honestly Didn’t Think This Was Possible”,https://www.burrardstreetjournal.com/god-shocked-leicester-city-title-honestly-didnt-think-possible/,2016-05-03T23:04:01+00:00
1,"Trump Blames Canada For Bad U.S. Economy, Demands ‘They Get Their Own Currency’",https://www.burrardstreetjournal.com/trump-canadian-dollar-criticism-sparks-debate/,2016-04-21T15:33:31+00:00
1,Justin Trudeau Confirmed As Guest of Honour At 420 Vancouver,https://www.burrardstreetjournal.com/justin-trudeau-confirmed-as-guest-of-honour-420-vancouver/,2016-04-19T17:40:59+00:00
1,Sarah Palin Allegedly Strings Multiple Words Together To Form Coherent Sentence,https://www.burrardstreetjournal.com/sarah-palin-strings-multiple-words-together-form-coherent-sentence/,2016-04-12T17:45:11+00:00
1,WATCH: Ted Cruz makes astonishing accusation about Donald Trump’s sex life,https://www.burrardstreetjournal.com/watch-ted-cruz-makes-astonishing-accusation-donald-trumps-sex-life/,2016-04-09T11:13:35+00:00
1,United Nations To Try Turning America Off And On Again,https://www.burrardstreetjournal.com/united-nations-to-try-turning-america-off-and-on-again/,2016-04-08T15:59:09+00:00
1,Secret Donald Trump TED Talk Receives Standing Ovation in Vancouver,https://www.burrardstreetjournal.com/donald-trumps-ted-talk-receives-standing-ovation-in-vancouver/,2016-04-06T14:11:57+00:00
1,"Aston Villa Players Ignoring Endless Transfer Speculation, To Focus Solely On Relegation",https://www.burrardstreetjournal.com/aston-villa-players-ignoring-transfer-speculation-focus-solely-relegation/,2016-04-06T13:21:39+00:00
